Product Name,Star Rating,Customer Review,Sentiment Analysis Score,Sentiment Category
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Worst Experience Ever.! : My Phone is Producing Too Much Heat Even Didn’t Put Sim , Never used more than Half an hour And It’s producing too much heat.. Totally Disappointed With Amazon. Now they are saying To Go Icare services( After Calling to customer care several times) Amazon can’t do anything For this . Worst Experience with Amazon. No one would like to repair new phone 😢 Better Go for shop To buy apple products .",2,Negative
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Don’t buy it from this seller : Bought the mobile from appario retail ltd. Mobile is heating up within seconds and also camera modes aren’t working properly. Particularly in portrait mode, the stage light and mono options aren’t working properly.  i raised the same to apple customer care they confirmed that its not software issue. But the amazon customer care told me that they need a job card and report from apple service center. The nearest service center is located at 210km from my place, imagine the amount of strain and how much its going to cost. Before you buy anything from this seller just google it and u can find numerous complaints on this seller. What ever they sell u will find defective products only. There is a thread on this sellers dubious deals in quora. Please be safe and don’t regret after.",1,Very Negative
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"iPhone 11 : Defective product,got heat up within 5 minutes of starting. Need to return  fastVery very bad experience",1,Very Negative
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",1.0 out of 5 stars,Defective Iphone 11 : The product i got was defective . The face id is not working and the back camera is also not working. There is a lot of hassle to get it exchanged. The apple service centre is also not of much help as the product is from amazon. Please buy phones from apple store to get the right product .,1,Very Negative
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",5.0 out of 5 stars,"Best iPhone ever | Super Night Mode | Super Camera | Yellow : In my opinion, don’t  think much about the phone , just get it . I am attaching night-mode on and off pictures. Check the differencePros-1. Best Camera2. Best Security3. Long day Battery Life4. Touch ID improved5. Its an iPhone after all . 😍6. Best Night-mode support7. Best Processors A13 Bionic ChipCons-1. Display could have been OLED in this price but if doesn’t matter . This retina lcd is really awesome.2. Slightly bulky and weighty - if u r shifting from iPhone 7 or 83. Thick bezelsGuys , I am both Samsung as well as iPhone fan. But this price range I would suggest you to order iPhone 11. Its really a great deal.And if u r a long time iPhone user . Then this will be really great for you.Got for it Guys !!!",5,Very Positive
"Apple iPhone 11 (128GB) - White (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Too much heat on normal use : Just after i switched it on, it started producing so much heating even i cant hold it by hand. Later i tried YouTube, game, normal browsing and it has the same excessive heating issue. Seems defective piece. I need refund asap. I have not paid 70k for a defective phone. I am feeling like got scammed.Edit - I returned this phone and got refund from amazon and bought the same from flipkart ..and it got no issues .",1,Very Negative
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",1.0 out of 5 stars,"PLZZ read this before Wasting your money. : PLZZ read this complete information before buying from AmazonThey do not refund if your product got defected.Amazon is worst in providing services so if you have any option to buy from Flipkart then go there. Don't waste your time on AmazonRegarding mobileWorst mobile i have ever seenBattery charging time is more than expected.Battery drainaing problem is thereCamera will stuck when you click pictures.Poor camera quality they said 48 mp but it's like 12mp.  If you are game lover then PLZZ try another mobile. Performance is very low.I told Amazon customer care to take this product back but they are not helping me instead they want me to go service center in covid19 situation which is in red zone. They can't provide home visit because their technician life is more important than customer. If customer get infected it's ok for them.Thanks Amazon for this service now i hate Amazon more than tiktok.Unistalling the app right now. And also recommending my friend's and relatives to not buy anything from Amazon, they are worst.",1,Very Negative
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",4.0 out of 5 stars,osm mobile phone : good batter backupgood cameragood mob designno any issue,3,Neutral
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",4.0 out of 5 stars,Superb Phn and you can go for it. : Nice product in this price... Good quality and look is aswm... Punch hole Camera and display is very attracting. Camera is also perfect and battery capacity is very high. This phone is no doubt very much good.,5,Very Positive
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",4.0 out of 5 stars,"Good But Not As Expected : Hi all,As I have bought redmi note 9 pro on first sale, I would like to share my review on this.I would give  you my honest experience..I will talk only about the Lacunas/cons  of this phone,1.Battery-it lasts only for 24 hrs by general use,(like phone call, YouTube, whatsup video call) without gaming, while gaming it's battery drains fastly, for charging it takes 2 hrs.2.Camera-As it is 48 MP, I personally did not find anything like 48 MP, rather samsung M30 has better quality of pics than this 48 MP, Night mode is not good enough,Its just a hipe,clarity has to be compromised,Even front camera is not good, pics get blurr by zoom. Same here samsung M30 again have gain..So camera is not as good as they told., blur and shaggy images, I have really disappointed.3.Display- kindly go for super Amoled display, if you compare FHD of redmi note 9 pro and sAmoled of samsung you will really feel the difference,4.Gaming has heating problem,battery drains fastly,5.weight is something I feel heavy, hard to use by single hand.6.sound is average,So it's my honest feedback after using it for 4 days. I really feel disappointed.( In battery, camera, display, Sound)Now other things like processor, interface,speed, design, finger print sensor are best.Thanks 👍",3,Neutral
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",1.0 out of 5 stars,"Faulty product delivered by Amazon : Don't go for this mobile as I face issue with network signal after 2days only and I tried call to customer care of amazone they said me it's issue with your sim card but as I ask my sim card customer care they said it's new updated sim card and and i have issue with both sim card which has different network then how both sim has issue in same time, every time costomer care give me some reason to do this that but yes in my mobile I feel it has some issue because of that it's network gone for more than hour and also it hang in between gaming and use as it has 6gb ram and good processor.",3,Neutral
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",5.0 out of 5 stars,Gaming beast : Beauty and the beast combination with snapdragon......,5,Very Positive
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",2.0 out of 5 stars,Not worthy nor upto exp from mi : Poor camera quality. Breadth too wide to grip well,3,Neutral
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",5.0 out of 5 stars,"Very nice protect super : Super camera, battery, sound amazing  very much",5,Very Positive
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",3.0 out of 5 stars,Waste of money : Camera Protrait mode Not good but 48 MP cam GoodScreen protector pre-applied very bad quality (patch on screen )Interstellar black colour awsmeTouch also not good (Need Amoled Disply)Refresh Rate Very Low around upto 30 HZSide Mounted Fingerprint Sensor Really Faster18W fast charger - 47% to 100 % Battary Charge Time 1 Hr 21 MINWaste of money,1,Very Negative
"Redmi Note 9 Pro (Champagne Gold, 4GB RAM, 64GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI",1.0 out of 5 stars,Looks premium but service isn't good : The phone looks very good and premium but I noticed it lags and camera isnt that good..m facing hardware issues as well..on call the other person can't hear my voice .,4,Positive
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",1.0 out of 5 stars,Poor : Battery is getting drained out quite fast. 7% in an hr. with half an hr of usage. Camera is also poor. Charging is very slow that was known though. First point is troubling!,3,Neutral
"Samsung Galaxy M31 (Space Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"Samsung m31 all rounder  best mobile. : Best camera, very good battery life, eat body material, average weight, best performance,  best display.",5,Very Positive
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",3.0 out of 5 stars,"Dont buy it as lower model is good then this : Not as good as redmi 8a, no type C , no fast charge, sound is low compared to remi 8a, display is also poor compared to redmi 8a , camera is nonsense. you should by redmi 8a or 8a dual.",2,Negative
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",5.0 out of 5 stars,Best product at low price : Awesome product at low price.Compatible productFast and best batteryLess time more battery chargeAnd does not drain battery.Amazing product,2,Negative
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",5.0 out of 5 stars,BUDGET WORTHY PHONE : Nice phone.. overall performance is just amazing,5,Very Positive
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",5.0 out of 5 stars,Wow : Wow,4,Positive
"Redmi 9A (Midnight Black, 2Gb Ram, 32Gb Storage)",5.0 out of 5 stars,Best battery best display : In 7k best phone.,5,Very Positive
"Samsung Galaxy M31 (Space Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"Best Value for Money in this Range. Go for it without any doubt. : This is best thing you can get at this price from a reputed brand with Made in India tag. First time I ordered on the first day of online launch and am happy. I'm writing after few days of usage, but this should not be different as my experience with Samsung has been most consistent as compared to other mobile brands I've used earlier.Good:- Android 10! Beautiful looks! Finally I can delete SMS from notification now!!- Display is excellent with Blue light filter.- Performance is good. No heating or lagging. Real Racing worked fine.- 6000 Mah battery is BIG- 128 GB storage is pretty good. 512 GB card supported with dedicated external card slot.- Both dedicated sim slots support LTE- Fast charging and 15W charger top with phone. The phone came with 0% charge. Charged fast.- Mobile speakers sound is good, but I prefer external speakers for better bass in music.- Camera is really good. Macro performance is very good - look at skin in tatoo photo and dust perticles in deskphone photo!! (photos of M31 are from other phone). Both front and rear camera support FHD video 3840x2160. I may not require to carry my DSLR everyehere.- Face unlock / figure-print sensor response is good- Received next day by 11 AM !Not So Good:- Not that thin, but ok.- Doesn't have Samsung Dex- Started to Boot Screen!! Gave me a little shock but selected reboot option and then every thing was smooth. An Android Updated (other than many application updates which is normal in any case) appeared on within days of launch. But update was smooth. No issue at all.- Feels delicate in hand but a Rs.49 cover was good enough. Wrongly ordered black while the set is blue. Just 49 so will reorder the blue one as well :)- Called Samsung Store, but no information with them about availability date. Still no call from them.Feedback- Feels good in hand and in use. It is a powerhouse and you feel it.- Will update after few days of use, but don't have any doubt as of now.Go for it without any doubt.",5,Very Positive
